car_id,documentsCheck,bodyFrame,mechanical,fluidsFilters,exhaust,engine,brakes,suspension,steeringControls,mirrors,seats,power,dashboardRoof,poshish,equipment,acHeater,electrical,carFrame,exteriorLights
7c2e6027-715d-4676-b26b-f022c507a9ed,0.5,0.88,0.1,0.0,1.0,0.75,1.0,0.0,0.8,1.0,1.0,1.0,0.75,0.75,0.5,1.0,0.8,0.9,1.0
1e45d531-f836-4177-8442-08a251c9ea36,0.5,0.38,0.1,0.17,1.0,0.75,0.25,0.0,0.8,0.5,0.88,0.83,0.78,0.13,0.67,0.4,0.4,0.58,0.75
28849979-d678-47be-a17d-60e596703945,0.63,1.0,0.6,0.83,1.0,0.75,0.25,0.75,0.6,1.0,0.88,1.0,0.89,0.13,0.67,1.0,1.0,0.87,0.58
8cdfd02a-eff0-42b3-a2be-bdc220767f00,0.5,1.0,0.5,0.33,1.0,0.75,1.0,0.63,1.0,1.0,1.0,0.83,0.67,0.63,0.67,1.0,1.0,0.9,0.83
e69c75e2-0590-4f6e-b838-1123b3b56dc3,0.75,1.0,0.5,0.67,1.0,0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.88,0.75,0.83,0.8,1.0,0.9,1.0
6083f3c0-5602-422c-90c5-9c5879a56cd3,0.8,1.0,0.6,0.83,1.0,0.75,0.25,0.0,0.8,1.0,1.0,1.0,0.9,0.38,0.5,1.0,1.0,0.81,1.0
5df9cbdd-79a0-44ab-b432-bb7212da221a,0.6,1.0,0.4,0.33,1.0,0.75,1.0,0.5,1.0,1.0,1.0,0.83,0.89,1.0,0.67,1.0,0.8,1.0,1.0
4177b7ca-fdfd-425d-a88b-4f11e74f6db9,0.75,0.88,0.5,0.67,1.0,0.25,1.0,0.0,0.4,1.0,0.88,0.67,0.89,0.75,0.67,1.0,0.0,0.87,0.83
9d136f8d-80b1-4bab-9207-0384e1177fb0,0.63,1.0,0.4,0.17,0.67,0.75,1.0,0.13,0.8,1.0,0.89,1.0,0.89,0.5,0.5,1.0,1.0,0.97,0.83
6e8650de-e162-4042-a165-afdce1844bdc,0.38,0.75,0.3,0.67,0.33,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.75,0.88,0.5,0.75,0.2,0.68,0.8
52759b91-fcac-43d5-bd1d-784c62075cdf,0.5,0.88,0.7,0.83,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.67,0.88,0.88,0.33,0.75,0.8,0.87,0.6
4076ec57-376a-468e-87d0-115b89e3d062,0.63,1.0,0.8,0.67,0.67,1.0,1.0,0.63,1.0,0.0,1.0,0.5,0.89,0.75,0.67,0.8,1.0,0.94,1.0
6215c78f-03b5-4c81-b3df-f05133de7c87,0.5,1.0,0.5,0.5,0.67,0.75,1.0,0.38,1.0,1.0,1.0,0.83,0.88,0.88,0.67,1.0,1.0,1.0,1.0
f72ed39b-8d76-4819-95b1-8c70abefe94f,0.88,0.81,0.3,0.67,1.0,0.75,0.75,0.0,0.6,1.0,1.0,0.83,0.89,0.63,0.83,0.5,1.0,0.9,0.83
062709e6-c383-43c7-93df-bd9aeef2b6c2,0.5,1.0,0.1,0.33,0.33,0.75,0.5,0.25,1.0,1.0,1.0,1.0,0.7,0.88,0.33,1.0,1.0,0.9,0.83
4ed575ad-fbec-4bd7-a469-7346168fb22f,0.5,0.94,0.4,0.5,0.67,0.25,0.75,0.0,0.6,1.0,0.89,0.83,0.8,0.75,0.67,1.0,0.2,0.74,1.0
f73914e0-615b-41a1-a1f2-3de400a9ce6b,0.38,0.94,0.3,0.33,0.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.75,0.25,0.33,1.0,0.6,0.9,0.67
11f84862-1874-4857-92df-5b47a091c350,0.38,1.0,0.6,0.5,1.0,0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.89,1.0,0.67,1.0,1.0,0.9,1.0
d7050d3d-9df5-43b5-893c-49cc92687a51,0.63,0.88,0.5,0.5,1.0,0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.88,1.0,0.67,1.0,0.6,0.84,1.0
f6e6578e-7d2c-4251-a3ff-dbd6dc5a07b5,0.5,1.0,0.9,0.5,0.67,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.78,0.88,0.67,1.0,1.0,0.94,1.0
d7b38d78-44db-4023-91f8-c6f4f7ddb111,0.5,0.94,0.2,0.0,1.0,0.75,1.0,0.13,0.8,1.0,1.0,0.67,0.75,1.0,0.67,1.0,1.0,0.94,1.0
5bceeff8-9f12-47a0-b01d-62921b7a214b,0.75,0.94,0.5,1.0,0.67,1.0,0.5,0.75,1.0,1.0,0.78,1.0,0.67,0.88,0.33,0.6,1.0,0.94,0.5
27a19c03-46ad-435a-beab-690c20a5a437,0.5,0.75,0.1,0.0,0.0,0.25,0.25,0.0,0.4,0.0,0.13,0.5,0.67,0.0,0.17,0.25,0.2,0.55,0.5
588fb192-ffd7-4cd5-8f98-979f6e3ffac6,0.63,1.0,0.7,0.67,1.0,0.75,1.0,0.5,0.8,1.0,1.0,1.0,0.75,0.88,0.67,1.0,0.6,0.94,1.0
069224c6-bd92-4fb3-afff-bd1531f45171,0.88,0.81,0.3,0.67,1.0,0.75,0.75,0.0,0.6,1.0,1.0,0.83,0.89,0.63,0.83,0.5,1.0,0.9,0.83
724fb687-6ff4-42c9-bd87-8aef5d478d5a,0.38,0.0,0.1,0.0,0.0,0.5,0.25,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.17,0.25,0.0,0.0,0.0
67586ecc-df47-4792-96b2-238bee6b5b87,0.38,0.94,0.7,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.67,0.89,0.63,0.67,0.83,1.0,0.77,1.0
e8eb8c45-4f0a-4536-bf2c-62e78607cc1f,0.63,0.94,0.4,0.83,1.0,0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.78,0.88,0.67,0.8,0.8,0.9,0.92
9a6db9d9-4873-4253-831d-10b35276cfea,0.38,0.88,0.2,0.5,0.67,0.75,0.5,0.0,1.0,1.0,1.0,0.67,0.67,0.88,0.83,0.75,0.8,0.84,1.0
0e578e6e-fbc9-4209-aae4-583d03c8baea,0.38,0.81,0.9,0.67,1.0,0.75,1.0,0.63,1.0,1.0,1.0,0.83,0.89,0.88,0.67,0.6,1.0,0.71,0.83
11b233b6-8af1-4ba3-bfe2-37c8a5bdf118,0.2,1.0,0.3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.67,0.88,0.0,0.33,1.0,1.0,1.0,1.0
0fb9b7bf-b84c-48f9-8856-5c827b9e308c,0.5,1.0,0.6,0.5,1.0,1.0,1.0,0.38,1.0,1.0,1.0,1.0,0.88,0.88,0.5,1.0,0.6,0.77,0.83
4b526c0c-7b67-4873-ade0-f7b275215835,0.75,0.69,0.3,0.83,0.33,1.0,0.5,0.0,1.0,1.0,1.0,0.83,0.75,0.38,0.33,0.5,0.8,0.84,0.92
7bfea182-a8ae-4e31-aad3-575ac4d20b6d,0.75,1.0,0.7,0.83,1.0,1.0,1.0,0.88,1.0,0.75,0.89,1.0,0.56,0.88,0.33,0.6,1.0,0.9,0.5
0b8a6ba9-af59-4d7f-93bf-8c3b04e2ae1f,0.5,1.0,0.4,0.83,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.83,1.0,1.0,0.67,1.0,1.0,0.9,1.0
7ebec913-7980-493d-bd57-bfa5e5ea31d3,0.25,0.0,0.1,0.0,0.0,0.25,1.0,0.13,0.4,0.5,0.25,0.0,0.0,0.0,0.33,1.0,0.2,0.03,0.3
40e242cf-09fb-4eed-a42e-d7bb8ebc269a,0.63,0.88,0.7,0.83,1.0,1.0,0.5,0.38,1.0,1.0,1.0,0.83,0.88,0.75,0.33,0.4,1.0,0.48,1.0
35c0e50a-45e4-41db-bba1-3e39cdc0eb09,0.63,1.0,0.7,0.83,0.67,1.0,1.0,0.75,0.8,1.0,0.88,1.0,0.88,0.5,0.83,0.75,1.0,0.94,0.67
50c2ff1a-a2e9-4234-943c-29c321959df9,0.88,1.0,0.7,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.83,1.0,1.0,0.83,0.75,1.0,1.0,1.0
7501bcd4-8852-478e-b8c2-e852341f66ac,0.5,1.0,0.8,0.5,0.67,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.88,0.67,0.83,1.0,0.87,1.0
b8ae7f6f-b236-4796-82c1-ac15cb113226,0.25,1.0,0.1,0.33,0.0,0.75,0.25,0.0,0.8,1.0,0.5,0.67,0.56,0.13,0.33,0.83,0.2,0.65,0.83
45fa76e5-4106-41a2-9252-15145d8e2b78,0.63,0.81,0.6,0.33,1.0,0.75,1.0,0.25,0.8,0.0,0.88,0.17,0.75,0.75,0.83,1.0,1.0,0.65,0.5
98beb142-d224-4bcd-b7af-83f2ea5f45cb,0.75,1.0,0.5,0.33,0.67,0.75,1.0,0.5,0.4,1.0,1.0,1.0,0.67,0.5,0.5,0.6,0.8,0.87,0.67
933c0206-5235-45c6-a0d2-d6d0452a8488,0.63,1.0,0.7,0.5,1.0,1.0,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.92
e94b335e-6e9c-4da1-bbca-8fcdd5835b06,0.38,0.94,0.1,0.17,0.33,1.0,0.5,0.25,0.8,1.0,1.0,1.0,0.89,1.0,0.33,1.0,1.0,0.9,0.83
2bf377da-ed86-4ae2-a45d-458240149ea6,0.25,0.75,0.2,0.17,0.0,0.75,0.5,0.0,1.0,1.0,1.0,1.0,0.88,0.88,0.83,1.0,0.0,0.9,1.0
98c8e502-8d20-4ff2-9876-097e34647555,0.5,1.0,0.1,0.33,1.0,0.75,0.5,0.0,1.0,1.0,1.0,0.83,1.0,1.0,0.33,1.0,1.0,0.9,0.67
d0f50301-5bb2-4499-8c33-37acf7cf66ef,0.25,0.06,0.1,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.13,0.0,0.33,0.0,0.17,0.2,0.2,0.0,0.0
2f6f633e-cf43-4402-bd8d-b3b6165d6228,0.38,0.94,0.2,0.0,1.0,0.5,1.0,0.13,1.0,1.0,1.0,0.83,1.0,0.0,0.5,0.8,1.0,0.9,1.0
d48c7f9f-1b9e-4abd-9565-4ccf85727fa9,0.63,0.88,0.7,0.67,1.0,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.75,0.63,0.67,1.0,0.8,0.94,1.0
e525f355-bc4d-40bc-9aac-50a3cf26842d,0.5,0.94,0.1,0.0,0.33,0.5,1.0,0.0,0.6,1.0,1.0,0.83,0.63,1.0,0.5,0.75,0.2,0.97,0.17
7518f446-1322-4ebc-8fa1-9c10150679c5,0.38,0.88,0.4,0.17,0.0,0.75,0.5,0.0,1.0,1.0,0.88,0.83,1.0,0.75,0.33,0.5,1.0,0.65,0.83
3ea531e4-1c70-435f-bf3c-d210caa62669,0.75,0.94,0.4,0.17,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.83,0.78,0.63,0.5,1.0,0.8,0.84,1.0
f297a1e1-99f7-4517-b84f-21e0575ea329,0.25,1.0,0.4,0.33,1.0,1.0,1.0,0.13,0.8,1.0,0.88,1.0,0.78,0.5,0.5,1.0,0.6,0.71,0.83
b7247ed3-2283-479e-ac69-24616e32cb81,0.5,0.75,0.2,0.5,0.33,1.0,0.25,0.0,0.6,1.0,0.75,1.0,0.67,0.25,0.67,0.8,1.0,0.58,0.67
d2eaa871-86a8-49d4-8209-d0d6634a3467,0.25,0.81,0.2,0.5,0.33,1.0,0.5,0.13,1.0,1.0,0.88,0.67,0.5,0.63,0.17,0.25,0.0,0.71,0.7
8eba8d0a-abac-4d7b-8fdd-82f29e33c3d8,0.13,0.06,0.1,0.17,0.0,0.5,0.5,0.0,0.4,1.0,0.63,0.33,0.5,0.13,0.17,0.75,0.4,0.23,0.25
129a7f77-4d0c-4101-be81-4dd91dba408d,0.5,0.75,0.6,1.0,0.33,0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.88,0.75,0.67,1.0,0.2,0.84,1.0
1376d5dc-af95-4ddc-aaba-216999caca21,0.2,1.0,0.5,0.83,1.0,0.75,1.0,0.0,0.8,0.0,0.88,0.67,0.75,0.88,0.67,0.8,0.8,0.81,1.0
e5b8cb41-9f26-4f88-9292-2721b26f1149,0.63,1.0,0.3,0.33,1.0,0.75,1.0,0.38,1.0,1.0,1.0,0.83,1.0,1.0,0.5,0.4,0.4,0.97,1.0
6c7bd38c-d50b-46f1-91d9-ccaeb28db3c8,0.63,1.0,0.5,0.5,1.0,0.75,1.0,0.0,0.8,1.0,1.0,1.0,0.89,0.88,0.5,0.8,0.8,0.9,1.0
7c9184c7-255b-4a09-b67f-215b7714e33c,0.38,0.94,0.0,0.33,0.33,0.75,0.5,0.25,1.0,1.0,0.89,1.0,0.67,0.75,0.33,1.0,1.0,0.87,0.75
b2416576-37df-43f0-ae49-33b1d41349f2,0.25,1.0,0.4,0.5,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.9,1.0,0.67,1.0,0.6,1.0,1.0
91fec7e5-5fc4-41a9-95b2-218e4f17d6f1,0.3,0.75,0.8,0.83,0.67,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.7,0.88,0.67,0.83,1.0,0.9,1.0
78ff56b9-5b10-4f8c-ab2e-7a7ac4a506e4,0.25,0.94,0.2,0.0,1.0,0.75,1.0,0.0,0.8,1.0,1.0,0.67,0.88,0.0,0.5,1.0,1.0,0.9,0.6
7c8b3793-3232-4dd8-887d-1b56cd340e30,0.4,0.25,0.8,0.83,0.0,1.0,1.0,0.5,1.0,1.0,0.43,0.33,0.25,0.63,0.33,0.0,0.6,0.48,0.8
0eb332dc-0e69-4cee-8d05-baf435b7f983,0.75,1.0,0.4,0.17,0.0,0.5,1.0,0.25,1.0,1.0,1.0,0.83,1.0,1.0,0.5,1.0,1.0,0.97,1.0
d2810c7d-34f6-4570-9d2d-1602fd32c2f0,0.63,1.0,0.6,0.5,1.0,0.75,0.75,0.38,1.0,1.0,1.0,0.83,0.89,0.88,0.5,0.75,1.0,0.84,0.75
b6b2fb0d-c3d0-4d5e-b0e6-52a2b4223c48,0.25,0.5,0.1,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.33,0.25,0.13,0.33,0.0,1.0,0.17,0.0
8f1517b6-613a-4d5d-90c0-ffeb768d4d0d,0.5,1.0,0.5,0.17,0.0,0.5,0.5,0.25,1.0,1.0,1.0,0.83,1.0,0.88,0.5,0.75,1.0,0.97,1.0
9647a333-5f7a-4564-b438-79a61c4234d1,0.63,1.0,0.7,0.67,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.83,0.89,1.0,0.83,1.0,1.0,1.0,1.0
f64a6cde-9fd1-462d-8a5c-bd787fef7894,0.7,0.94,0.4,0.5,0.67,0.75,0.5,0.0,1.0,1.0,1.0,1.0,0.75,0.88,0.67,0.8,0.8,0.9,1.0
742e2c8a-f9a6-4821-ad89-0038ae0de26e,0.7,1.0,0.7,0.67,1.0,0.75,1.0,0.63,1.0,1.0,1.0,1.0,0.89,1.0,0.83,1.0,1.0,1.0,1.0
774eb439-5385-421d-8ad8-6eed2bd397f2,0.5,1.0,0.4,0.33,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.33,0.4,0.6,0.9,1.0
dffbfb62-ad3a-4dfa-9faa-883b937d61e6,0.38,0.56,0.2,0.17,0.0,0.75,0.5,0.25,0.8,0.0,1.0,0.0,0.5,0.5,0.17,0.0,0.6,0.19,0.75
d32106ca-acaa-4527-b25e-79d65a60e21a,0.2,0.88,0.1,0.67,1.0,0.5,0.5,0.0,0.6,1.0,1.0,1.0,1.0,0.5,0.83,0.8,0.8,0.65,0.67
73a679ba-7cb2-45c6-8aaa-1d3fc4342306,0.63,1.0,0.7,0.83,0.67,1.0,1.0,0.75,0.8,1.0,0.88,1.0,0.88,0.5,0.83,0.75,1.0,0.94,0.67
a4fc9788-7241-4af4-b33f-fa1f089333c5,0.5,1.0,0.5,0.67,1.0,0.5,0.5,0.75,1.0,1.0,1.0,0.67,0.78,0.88,0.5,0.8,1.0,0.84,1.0
99732111-9fd0-4f0c-b5c8-b318acef23a5,0.5,1.0,0.4,0.67,0.33,0.75,1.0,0.38,1.0,1.0,1.0,0.83,0.78,1.0,0.5,1.0,1.0,0.97,1.0
17cc835f-5300-4bea-8899-5777e84f0d04,0.5,1.0,0.6,0.5,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.88,0.88,0.67,1.0,1.0,0.87,0.83
1420ec8a-577c-4a68-b484-13386484918a,0.5,1.0,0.3,0.33,1.0,0.5,1.0,0.25,1.0,1.0,0.89,0.67,0.9,1.0,0.67,0.83,1.0,0.84,0.83
f4a4781d-9281-4d2b-84ab-e0e210294db9,0.5,0.94,0.2,0.67,0.0,0.75,0.5,0.0,0.8,1.0,0.88,0.83,0.88,0.63,0.5,1.0,1.0,0.9,1.0
1d311c48-9254-441a-bd71-581949c1d8cf,0.5,1.0,0.7,0.83,1.0,1.0,1.0,0.63,1.0,1.0,0.89,0.83,0.89,1.0,0.5,1.0,0.8,0.94,0.8
e4acc3f5-230b-4e46-9927-604fc0a8950d,0.75,1.0,0.5,0.5,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.67,1.0,0.17,1.0,1.0,0.84,1.0
c39b086b-1e7d-4df4-a24a-7667208689e3,0.25,1.0,0.2,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.83,1.0,1.0,0.9,0.5
62c4962c-b966-4f86-a1d7-b8260994d2b1,0.63,0.75,0.2,0.17,0.0,0.75,0.5,0.0,1.0,1.0,1.0,1.0,0.88,0.5,0.67,1.0,0.0,0.9,1.0
e7d7199a-ce91-469f-9668-60b33077c1b3,0.25,1.0,0.5,0.67,1.0,0.75,0.5,0.75,1.0,1.0,0.88,1.0,0.8,0.63,0.83,1.0,0.8,0.71,0.58
4b4925e0-45a8-49df-8946-6873c2f009a3,0.75,1.0,0.7,0.5,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.56,0.88,0.33,0.75,0.6,0.9,0.5
f89da09a-ee81-409c-bf53-ecc7327bb3fc,0.5,1.0,0.4,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83,1.0,0.6,0.9,0.33
5abc5cd5-4f94-4b21-ae5b-8a1eaa39b8a0,0.5,1.0,0.8,0.67,0.67,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.8,0.88,0.67,1.0,1.0,0.97,1.0
ca5895e3-20d4-4516-bf6e-25f3d4a3181b,0.5,1.0,0.6,0.33,1.0,1.0,1.0,0.63,1.0,1.0,1.0,1.0,0.56,0.88,0.33,0.6,0.6,0.9,0.5
35c58182-e874-4677-b996-58b98d3fef5e,0.5,0.88,0.9,0.67,0.67,1.0,1.0,0.25,1.0,1.0,0.88,1.0,0.78,0.75,0.67,0.8,1.0,0.87,1.0
a69072c0-7977-4aff-96ac-897d45de4293,0.5,1.0,0.2,0.5,1.0,1.0,1.0,0.38,0.8,1.0,1.0,1.0,0.89,0.88,0.5,1.0,1.0,0.9,1.0
f78bfabf-b0b4-43d8-89fb-2409cd94aa22,0.13,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.4,0.0,0.0,0.5,0.38,0.0,0.0,0.0,0.0,0.29,0.4
1e942afb-0419-455f-9441-a949b75603a6,0.25,0.0,0.0,0.0,0.0,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0
c79697e3-081e-479f-b9b6-82bddedbd3bb,0.38,0.56,0.2,0.0,0.67,0.25,1.0,0.0,0.2,0.5,0.88,0.83,0.4,0.13,0.17,0.2,0.2,0.29,0.33
6212ec36-fa1d-406d-814c-1cbabe613e06,0.38,0.88,0.3,0.5,0.33,1.0,0.5,0.0,1.0,1.0,0.78,0.83,0.67,0.25,0.33,0.6,0.8,0.9,1.0
660c45a3-dab5-4a80-a600-d4ddaa32ec0a,0.5,0.88,0.5,0.83,1.0,0.75,1.0,0.25,0.8,1.0,1.0,1.0,0.75,0.63,0.5,1.0,0.6,0.9,0.83
1bf56cd4-dcf0-482c-9ba2-dc75e29800ec,0.13,0.94,0.4,0.0,0.33,0.75,0.5,0.0,0.4,1.0,0.13,0.0,0.5,0.25,0.5,0.67,0.2,0.71,0.5
72f620ca-5b79-4299-aa6a-51ba108834e3,0.38,1.0,0.5,0.5,1.0,1.0,1.0,0.38,1.0,1.0,1.0,0.67,0.8,0.63,0.67,0.83,1.0,0.81,1.0
310d42ed-d230-407b-b90f-ef6d4e0cd687,0.38,0.88,0.2,0.17,1.0,0.5,1.0,0.0,0.8,0.75,0.88,0.83,0.75,0.63,0.5,1.0,0.8,0.84,0.67
d3de560b-cc31-4e20-b3fb-e867938e88bd,0.13,0.19,0.2,0.0,0.0,0.5,0.5,0.0,0.4,1.0,0.25,0.33,0.38,0.25,0.17,0.0,0.0,0.32,0.1
93260e46-c96b-4919-aa3f-7b8b19b4d10f,0.5,0.94,0.2,0.0,1.0,0.75,1.0,0.5,1.0,1.0,1.0,0.67,0.88,0.0,0.5,1.0,1.0,0.9,0.6
2ebd0dca-7e8f-442a-ad77-3aec80c11408,0.5,0.94,0.8,1.0,1.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.94,0.83
3e485192-3a8d-480a-901d-2ce9521ff82c,0.3,1.0,0.6,0.67,1.0,1.0,1.0,0.38,1.0,1.0,1.0,0.83,1.0,1.0,0.67,1.0,1.0,1.0,1.0
3de3f3de-9ed9-4924-bc22-f8dda4c43a6c,0.75,1.0,0.4,0.67,1.0,0.5,0.5,0.38,1.0,1.0,0.89,0.83,0.88,1.0,0.33,0.8,0.8,0.84,0.75
85223c37-fb46-4111-8843-f450e53caf79,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6,1.0,0.13,0.33,0.0,0.0,0.17,0.0,0.0,0.0,0.17
f914a9ce-71c1-4f0a-8259-bea16dab9fdf,0.25,0.13,0.0,0.0,0.67,0.25,0.0,0.0,0.4,0.0,0.0,0.33,0.5,0.0,0.5,0.0,0.4,0.45,0.0
df0073aa-df97-4493-aafa-dfc512c6e87d,0.88,1.0,0.6,0.33,1.0,0.75,1.0,0.25,1.0,1.0,1.0,1.0,0.78,1.0,0.67,0.6,1.0,0.94,1.0
5d8ac4cd-1401-4d91-bc86-1075e9616ed1,0.63,1.0,0.6,0.83,1.0,0.75,1.0,0.0,0.8,0.0,0.89,1.0,0.8,0.88,0.33,1.0,0.8,0.9,1.0
689dc3d7-4089-4ec3-90d9-5894bfcc0e3e,0.75,0.94,0.6,0.83,1.0,0.75,1.0,0.5,1.0,1.0,1.0,0.83,0.89,1.0,0.83,1.0,0.8,0.97,1.0
b3dc416f-7c60-49e2-a691-27d2f6bee853,0.63,1.0,0.8,0.67,0.67,1.0,1.0,0.25,1.0,1.0,0.88,1.0,0.75,0.75,0.67,0.8,1.0,0.97,0.9
c8a32655-d27b-4ee7-a8a6-650691907870,0.5,0.56,0.2,0.33,0.0,1.0,0.5,0.0,1.0,1.0,0.67,0.83,0.75,0.38,0.33,0.5,0.6,0.65,0.83
37bda071-586b-4654-a173-cc2a1fa7fdf0,0.25,1.0,0.5,0.67,1.0,0.75,0.5,0.75,1.0,1.0,1.0,0.67,0.78,0.88,0.5,1.0,1.0,0.87,1.0
82d8d75b-f85c-4422-bf45-a86d1e3ef067,0.88,0.94,0.5,0.33,1.0,1.0,1.0,0.13,0.8,1.0,1.0,0.67,0.89,0.75,0.67,1.0,1.0,0.77,1.0
f95b8b02-0734-4a6d-bda1-d3b9f7a3c41b,0.88,1.0,0.9,0.67,1.0,1.0,1.0,0.88,1.0,1.0,0.88,1.0,1.0,1.0,0.83,0.75,1.0,0.93,1.0
ee95a809-2598-4283-9cd6-2daa66543876,0.25,0.75,0.3,0.33,0.67,0.75,0.25,0.5,0.8,1.0,1.0,0.83,0.67,0.63,0.67,1.0,0.6,0.9,0.92
178ace32-3c9a-4399-8e68-098c0b9aa2af,0.63,0.69,0.2,0.33,0.67,1.0,0.5,0.5,0.8,0.5,1.0,1.0,0.75,0.63,0.5,0.5,0.8,0.58,0.58
dd9b6ed6-1116-4ada-94ce-eb9fdba5b3fd,0.88,0.88,0.6,0.5,1.0,0.75,0.5,0.38,0.8,1.0,1.0,1.0,0.88,0.75,0.5,0.6,0.8,0.97,0.92
16c8386c-56dc-4bba-af52-69e2918a7854,0.25,0.94,0.8,1.0,0.33,0.75,1.0,0.25,1.0,1.0,0.88,1.0,0.89,0.75,0.67,1.0,0.6,0.84,1.0
88b4cda3-208a-4fce-b4f4-5ad8c5bdfd80,0.5,0.88,0.8,0.83,1.0,1.0,0.5,0.38,0.8,1.0,1.0,1.0,1.0,0.88,0.33,1.0,1.0,0.81,0.92
3ac3f551-b0b4-47b7-9627-25a367ab4a61,0.75,1.0,0.6,0.67,1.0,0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33,1.0,1.0,0.94,1.0
5b415255-1e5d-46b4-8aeb-d4517e280093,0.25,1.0,0.4,0.33,0.67,0.75,0.5,0.13,1.0,1.0,1.0,1.0,0.78,1.0,0.67,1.0,0.8,0.9,1.0
78ce0252-1411-4551-a70d-0afe569e3c3a,0.63,1.0,0.5,0.83,0.67,0.75,1.0,0.0,1.0,1.0,1.0,1.0,0.89,1.0,0.67,1.0,1.0,0.94,0.75
dfedf5c8-ab06-4d0e-9d2a-ab0b9cc99cd4,0.88,1.0,0.5,0.5,1.0,0.75,1.0,0.0,0.6,1.0,1.0,1.0,0.88,0.63,0.83,0.75,1.0,0.9,1.0
67cc4a57-9756-4dbb-84da-55a26e6cfbc5,0.63,1.0,0.6,0.83,0.67,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.89,1.0,0.5,1.0,0.8,0.97,0.67
d42b4a82-6c64-45bb-9c6e-239b8273eed7,0.63,0.88,0.5,0.67,0.0,0.75,1.0,0.5,1.0,1.0,0.88,1.0,0.88,0.63,0.67,1.0,0.6,0.84,1.0
ee1b56d4-e809-4eb0-85c8-b59aee8cc0b1,0.75,0.44,0.6,0.67,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.6,0.8,0.77,0.67
a007ff7d-5e7b-411b-a3bf-89aa6e5d0bd6,0.63,0.38,0.9,0.83,0.67,1.0,1.0,0.38,1.0,1.0,0.71,0.33,0.88,0.75,0.5,1.0,1.0,0.47,1.0
16dd218a-e7d5-4134-87af-578118c134ef,0.13,1.0,0.2,0.33,0.0,0.5,0.5,0.25,0.6,0.5,0.0,0.0,0.63,0.38,0.33,0.0,0.2,0.65,0.6
f1709a52-7fc6-400b-942c-c9f5fc39822e,0.5,0.94,0.7,0.67,0.0,1.0,1.0,0.38,0.8,0.0,0.89,1.0,0.75,0.63,0.5,0.8,1.0,0.9,0.92
e78ec4c6-7ae4-41ed-986e-9a73b32aa45e,0.63,1.0,0.7,0.67,1.0,0.75,1.0,0.38,1.0,1.0,1.0,0.83,0.89,1.0,0.67,1.0,0.8,0.97,0.92
87c3c6c8-ec33-4865-b825-21caf48a4423,0.5,0.94,0.5,0.5,1.0,0.75,0.5,0.75,1.0,1.0,1.0,0.67,0.7,0.88,0.33,1.0,0.8,0.84,1.0
baaeb985-ed94-4972-8843-e8d76ea15cbd,0.38,0.94,0.3,0.0,1.0,0.75,1.0,0.25,1.0,1.0,1.0,0.67,0.88,0.0,0.5,1.0,0.8,0.97,0.92
